epoch,spike_count,isi_mean,isi_std,v_var,dvdt_max,label
0,0,0.0,0.0,1.0987728630242364e-10,0.0082020024420024,0
1,0,0.0,0.0,1.0107339834903936e-10,0.0029007081807081,0
2,0,0.0,0.0,5.260776332777248e-11,0.0027006593406593,0
3,0,0.0,0.0,8.393746058581222e-11,0.0027006593406593,0
4,0,0.0,0.0,5.492499377572637e-11,0.0025006105006105,0
5,0,0.0,0.0,7.167440228337664e-11,0.0029007081807081,0
6,0,0.0,0.0,1.1910351579679646e-10,0.0035008547008547,0
7,0,0.0,0.0,2.115841273708146e-10,0.002400586080586,0
8,0,0.0,0.0,6.006579653557675e-11,0.0026006349206349,0
9,0,0.0,0.0,1.037384753101328e-10,0.0028006837606837,0
10,5,0.025390625,0.0238409289369798,7.715217468479831e-10,0.0039009523809523,0
11,1,0.0,0.0,1.7615814758814983e-10,0.0030007326007326,0
12,0,0.0,0.0,8.83837909478935e-11,0.0037009035409035,0
13,0,0.0,0.0,1.1143649654552812e-10,0.0030007326007326,0
14,0,0.0,0.0,7.506101278995049e-11,0.0053012942612942,0
15,0,0.0,0.0,8.112672059701592e-11,0.0032007814407814,0
16,4,0.4713541666666667,0.5280842922756402,1.4801472314421602e-09,0.0033008058608058,0
17,1,0.0,0.0,2.3317969254324566e-10,0.0129031501831501,0
18,0,0.0,0.0,8.3662099372951e-11,0.0086021001221001,0
19,0,0.0,0.0,2.5970974513928954e-10,0.016203956043956,0
20,0,0.0,0.0,1.3894609944432516e-10,0.0052012698412698,0
21,1,0.0,0.0,5.226596585585253e-10,0.0049011965811965,0
22,0,0.0,0.0,3.13743936341521e-10,0.0056013675213675,0
23,5,0.0625,0.0526981936063751,1.813234137583096e-09,0.0147035897435897,0
24,12,0.1729403409090909,0.2984970402453818,5.96840267994114e-10,0.02240547008547,0
25,2,1.54296875,0.0,9.96012455908289e-10,0.0109026617826617,0
26,0,0.0,0.0,4.594958165986096e-10,0.0070017094017094,0
27,6,0.2984375,0.1286479419530293,1.9005024557694547e-09,0.0125030525030525,0
28,0,0.0,0.0,9.804027603535386e-10,0.0179043711843711,0
29,10,0.1861979166666666,0.1833858530360234,8.554531992160769e-10,0.0260063492063492,0
30,8,0.1752232142857142,0.2199666081779893,6.5632797277085285e-09,0.044310818070818,0
31,3,0.154296875,0.005859375,1.565574993831633e-09,0.0138033699633699,0
32,6,0.36328125,0.2037999603241497,1.9772079393545166e-09,0.0160039072039072,0
33,12,0.1168323863636363,0.2282245471908533,4.557662118101678e-09,0.0251061294261294,0
34,3,0.490234375,0.455078125,3.797139502510953e-10,0.0064015628815628,0
35,1,0.0,0.0,4.0615827524166567e-10,0.0078019047619047,0
36,4,0.6458333333333334,0.5529823900039801,7.00820611192921e-10,0.0087021245421245,0
37,2,1.26953125,0.0,4.5896398829091134e-10,0.0061014896214896,0
38,5,0.28125,0.2808835503329738,1.523135625058702e-09,0.0367089621489621,0
39,0,0.0,0.0,7.82467841912954e-10,0.0028006837606837,0
40,2,0.0078125,0.0,2.3085950544884837e-10,0.0028006837606837,0
41,4,0.6432291666666666,0.5415508439872141,1.1168933844357379e-09,0.0109026617826617,0
42,2,0.125,0.0,8.169366673054e-09,0.0389094993894993,0
43,0,0.0,0.0,1.8357433699838688e-10,0.0025006105006105,0
44,1,0.0,0.0,7.23709634933307e-10,0.0078019047619047,0
45,1,0.0,0.0,6.903095614533344e-08,0.2029495482295482,0
46,4,0.6614583333333334,0.5418794654115638,4.375595971811773e-08,0.0741180952380952,0
47,7,0.111328125,0.1408914937267587,4.251098779385466e-09,0.0056013675213675,0
48,7,0.1796875,0.0659065142439779,1.0372894079797984e-08,0.1003244932844932,0
49,1,0.0,0.0,2.08488568185054e-08,0.0270065934065934,0
50,0,0.0,0.0,2.802596928649634e-45,0.0,0
51,0,0.0,0.0,2.802596928649634e-45,0.0,0
52,0,0.0,0.0,2.802596928649634e-45,0.0,0
53,0,0.0,0.0,1.557197900733271e-10,0.0041010012210012,0
54,0,0.0,0.0,3.879315428436879e-10,0.0056013675213675,0
55,2,0.12109375,0.0,2.6475131394602543e-09,0.0454110866910866,0
56,11,0.088671875,0.1002933015604263,2.4385117589387273e-09,0.0197048107448107,0
57,0,0.0,0.0,4.344613746084671e-11,0.0233056898656898,0
58,0,0.0,0.0,2.802596928649634e-45,0.0,0
59,0,0.0,0.0,5.025220229103585e-10,0.0168041025641025,0
60,12,0.0610795454545454,0.0550735342036422,5.120654562504379e-09,0.0369090109890109,0
61,19,0.1002604166666666,0.1208765413049497,7.593667248258881e-09,0.0391095482295482,0
62,6,0.12578125,0.0438753783815592,2.3830561644721442e-09,0.0145035409035409,0
63,13,0.1455078125,0.1342421236954008,1.0141605666688655e-09,0.0153037362637362,0
64,9,0.23779296875,0.1921962084774322,2.165776148285305e-09,0.0266064957264957,0
65,11,0.16640625,0.1288612610887189,7.950923852138652e-09,0.028106862026862,0
66,16,0.1252604166666666,0.1717119649731216,1.432370611514384e-09,0.0115028083028083,0
67,11,0.108203125,0.1203486400671633,3.4977927216251393e-09,0.01810442002442,0
68,6,0.23203125,0.4172825851379074,7.944939212467256e-10,0.0166040537240537,0
69,24,0.0855978260869565,0.0923878700808337,1.032820313361894e-08,0.0836204151404151,0
70,12,0.1424005681818181,0.2009924359452504,6.921965242067406e-09,0.0432105494505494,0
71,10,0.1349826388888889,0.0955433067337145,2.1030197132203198e-09,0.0401097924297924,0
72,16,0.1229166666666666,0.1592732688662702,2.8224790661045812e-09,0.0519126739926739,0
73,19,0.1056857638888889,0.151083598156678,4.764323804767084e-09,0.0441107692307692,0
