epoch,spike_count,isi_mean,isi_std,v_var,dvdt_max,label
0,5,0.28125,0.1336428546449687,5.5445471443768715e-09,0.0473115506715506,0
1,34,0.0555160984848484,0.1368953728441262,1.5916626762713358e-08,0.0630153846153846,0
2,18,0.0978860294117647,0.0969549320032206,1.0159510168301378e-08,0.0222054212454212,0
3,14,0.1277043269230769,0.1458802415136821,1.00602246925507e-08,0.0133032478632478,0
4,11,0.08125,0.0786854894500885,8.852415446201216e-09,0.0127031013431013,0
5,11,0.155078125,0.1791010300223818,1.0691547100396973e-08,0.0169041269841269,0
6,10,0.2005208333333333,0.1199755156228067,1.1643997372364184e-08,0.0128031257631257,0
7,12,0.1310369318181818,0.1221074646459519,9.197858158028717e-09,0.020004884004884,0
8,5,0.419921875,0.3607787208253705,2.7780417386348306e-08,0.015003663003663,0
9,14,0.1397235576923076,0.1601170643178931,1.6537011543604948e-08,0.013103199023199,0
10,7,0.2884114583333333,0.2148841896915258,1.446731219279296e-08,0.0176042979242979,0
11,5,0.4169921875,0.1752678048181174,1.9103273818259215e-08,0.0165040293040293,0
12,9,0.16796875,0.264249945027933,8.784820226578467e-09,0.0104025396825396,0
13,9,0.2099609375,0.1548367483517292,2.4562707873734086e-09,0.010002442002442,0
14,8,0.1261160714285714,0.1121249150370528,8.326464826424762e-09,0.0141034432234432,0
15,7,0.322265625,0.1988066356265319,6.938541289296783e-09,0.0095023199023199,0
16,8,0.2678571428571428,0.2105429629454629,8.399602773356494e-09,0.0139033943833943,0
17,10,0.1848958333333333,0.1484032306932983,1.300990065237003e-08,0.0185045177045177,0
18,5,0.3212890625,0.1297138233356625,1.07627528261743e-08,0.0116028327228327,0
19,7,0.23828125,0.1554994996810011,5.578805942406273e-09,0.0072017582417582,0
20,6,0.27265625,0.1587187776875344,3.1076392330641987e-09,0.0068016605616605,0
21,5,0.4033203125,0.4125985230205393,1.5211963495916392e-08,0.0139033943833943,0
22,10,0.2144097222222222,0.2910349630299178,1.4040739943488625e-08,0.0267065201465201,0
23,11,0.1109375,0.1175670935439632,1.3493353286416472e-08,0.0572139682539682,0
24,6,0.23515625,0.2060842136724693,5.771701505361074e-09,0.0087021245421245,0
25,1,0.0,0.0,1.1241081561651616e-09,0.0092022466422466,0
26,12,0.1015625,0.1112985282628027,2.1657523873769867e-09,0.0246060073260073,0
27,4,0.4440104166666667,0.3138371997986067,1.0582001641023216e-08,0.0132032234432234,0
28,5,0.4501953125,0.3358054677857766,2.9397854213698134e-08,0.0110026862026862,0
29,9,0.18212890625,0.1663133532055312,4.905156805455855e-09,0.0071017338217338,0
30,6,0.3640625,0.3862757879740847,3.940408543430521e-09,0.0130031746031746,0
31,10,0.1506076388888889,0.2266231892428153,3.6553466510426222e-09,0.0079019291819291,0
32,5,0.2490234375,0.1804369349323828,2.438825331764033e-09,0.0075018315018315,0
33,7,0.0846354166666666,0.1025509459053225,2.607423946457829e-09,0.0101024664224664,0
34,4,0.3359375,0.1172308947432018,3.301321390345257e-09,0.0080019536019536,0
35,18,0.0978860294117647,0.1556368402732048,2.858780938273841e-09,0.0087021245421245,0
36,6,0.19375,0.1265914318783068,3.4486461552624557e-09,0.0090021978021978,0
37,7,0.2701822916666667,0.130969455150843,2.9697155916936132e-08,0.0128031257631257,0
38,12,0.1321022727272727,0.1564081069904457,3.9033814847403734e-08,0.0102024908424908,0
39,9,0.1611328125,0.1686006238099998,2.718836398485265e-09,0.0109026617826617,0
40,5,0.3193359375,0.2445289879837469,8.471491027891268e-09,0.0104025396825396,0
41,11,0.183984375,0.1582436290742162,1.8468918674437506e-08,0.0137033455433455,0
42,6,0.18828125,0.1739821122719947,2.121353274489721e-09,0.0095023199023199,0
43,4,0.4817708333333333,0.2234505508037827,1.3026404726776752e-08,0.0128031257631257,0
44,10,0.15625,0.1546905688528356,1.718248493129445e-08,0.0154037606837606,0
45,15,0.1121651785714285,0.1165105874853159,4.341776983880062e-09,0.009302271062271,0
46,12,0.08984375,0.1256309537542129,2.8645234660473326e-09,0.0078019047619047,0
47,6,0.353125,0.2356165034940252,8.431987390068891e-09,0.0077018803418803,0
48,7,0.224609375,0.2286936183575614,1.0526421249521066e-08,0.0073017826617826,0
49,6,0.359375,0.5364121895607659,1.324403839445048e-09,0.0061014896214896,0
50,7,0.2311197916666666,0.3171481838403586,2.911462121008824e-09,0.0096023443223443,0
51,11,0.112109375,0.12335403131238,3.178603647107538e-09,0.0165040293040293,0
52,14,0.140625,0.1621989514446983,2.6935131887512837e-09,0.0255062271062271,0
53,11,0.17421875,0.2524005837701252,1.613479482166524e-09,0.0096023443223443,0
54,20,0.1005345394736842,0.1665828983925923,1.6913384107752236e-09,0.0140034188034188,0
55,13,0.1416015625,0.1586175208606882,1.541881650445352e-09,0.0147035897435897,0
56,19,0.0798611111111111,0.1405358889042923,4.306396456785651e-09,0.0216052747252747,0
57,10,0.13671875,0.1576542798715136,3.436748185433224e-09,0.019304713064713,0
58,5,0.376953125,0.4240620754073961,2.3464157501703286e-09,0.0078019047619047,0
59,7,0.24609375,0.2516728698100721,3.015206114188772e-09,0.0094022954822954,0
60,6,0.24140625,0.2664440497376982,1.2741663828821847e-08,0.0097023687423687,0
61,9,0.16650390625,0.1647578444979431,3.6351131564558755e-09,0.013103199023199,0
62,3,0.01171875,0.00390625,1.8723321696364275e-09,0.0085020757020757,0
63,7,0.123046875,0.2489679012827569,1.012025706622776e-09,0.0058014163614163,0
64,8,0.2734375,0.3288880901416978,3.523210162016537e-09,0.0107026129426129,0
65,6,0.2890625,0.4041185068493214,5.953465950777363e-09,0.0070017094017094,0
66,10,0.2044270833333333,0.1855183183434245,5.259291964066746e-09,0.0080019536019536,0
67,6,0.12421875,0.0654760213742405,2.896435755433008e-09,0.0077018803418803,0
68,5,0.318359375,0.1675025324843534,4.2614920351427325e-09,0.0106025885225885,0
69,8,0.1668526785714285,0.1716683300591014,6.117999322784121e-09,0.0085020757020757,0
70,8,0.2555803571428571,0.2638535430943535,7.460507868464886e-09,0.0091022222222222,0
71,5,0.419921875,0.2523464710573107,5.045645617440488e-09,0.0086021001221001,0
72,8,0.2315848214285714,0.2707675312936725,3.96918700305977e-09,0.0078019047619047,0
73,4,0.1875,0.0814400821412077,6.674363363030945e-09,0.0075018315018315,0
74,6,0.2171875,0.1375,3.721274557927488e-09,0.0084020512820512,0
75,6,0.28203125,0.2418647042382372,1.4943373546753239e-09,0.0061014896214896,0
76,9,0.15673828125,0.1131538463928257,2.442274660795723e-09,0.0123030036630036,0
77,10,0.1987847222222222,0.2411874826543843,6.0886143167750874e-09,0.0078019047619047,0
78,10,0.1788194444444444,0.2122258253607194,3.865057279623442e-09,0.0089021733821733,0
79,8,0.2566964285714285,0.1683345047832967,6.275929271007109e-09,0.0072017582417582,0
80,7,0.2897135416666667,0.2641023363791888,4.6641575011209275e-09,0.0088021489621489,0
81,10,0.2131076388888889,0.2021889415365445,3.996361369306653e-09,0.0089021733821733,0
82,5,0.396484375,0.3912153741791606,2.9650084661302612e-09,0.0083020268620268,0
83,12,0.1409801136363636,0.168108710067912,5.906821319367107e-09,0.0119029059829059,0
84,3,0.0625,0.04296875,4.026679463698695e-09,0.0117028571428571,0
85,12,0.1583806818181818,0.3109931873437921,2.8398566306590564e-09,0.0097023687423687,0
86,9,0.208984375,0.2792149136732816,7.257920303743621e-09,0.0079019291819291,0
87,13,0.1552734375,0.2057505407376482,4.188069208308734e-09,0.0075018315018315,0
88,9,0.1767578125,0.238543256951463,4.131808498108864e-09,0.0073017826617826,0
89,7,0.1236979166666666,0.1174404099596602,4.193513447319537e-09,0.0064015628815628,0
90,5,0.3291015625,0.3106313146797469,4.406321027068508e-09,0.0105025641025641,0
91,3,0.677734375,0.158203125,1.9038535003292903e-09,0.0066016117216117,0
92,5,0.119140625,0.1193006097974644,2.983074648025712e-09,0.0060014652014652,0
93,6,0.3484375,0.3522164057569934,2.2734136301901868e-09,0.0055013431013431,0
94,9,0.22119140625,0.211830228052957,6.942975808796836e-09,0.0106025885225885,0
95,5,0.291015625,0.1720192044204748,2.504155718281176e-09,0.011202735042735,0
96,8,0.2310267857142857,0.2323144969867444,6.391711228342695e-09,0.0092022466422466,0
97,9,0.17626953125,0.1843551107767475,2.040039968944788e-09,0.011202735042735,0
98,8,0.1316964285714285,0.0985055543018581,3.1490166928868846e-09,0.0076018559218559,0
99,7,0.2252604166666666,0.2384270671774646,3.2276187274370078e-09,0.0065015873015873,0
100,7,0.2447916666666666,0.3059175447115225,5.610364635629345e-09,0.0058014163614163,0
101,7,0.2513020833333333,0.2686491705638006,3.7410783324602575e-09,0.0064015628815628,0
102,4,0.3880208333333333,0.2417320426119533,1.985462388405668e-09,0.0061014896214896,0
103,4,0.6158854166666666,0.1916408355555531,2.0718668906822808e-08,0.0269065689865689,0
104,21,0.0697265625,0.086744040160797,3.90522060391108e-08,0.0377092063492063,0
105,8,0.2181919642857142,0.2174650214513748,2.6997713436096275e-08,0.0194047374847374,0
106,8,0.1858258928571428,0.2035415665754285,1.3096423296985624e-08,0.008101978021978,0
107,8,0.24609375,0.1198361395190175,1.0567779623046622e-08,0.0229055921855921,0
108,9,0.1875,0.1882309969243243,6.797686703400131e-09,0.0135032967032967,0
109,13,0.1285807291666666,0.1260076808034872,1.4262457976835265e-08,0.0488119169719169,0
110,10,0.1566840277777778,0.1543772804349985,1.7602774376789944e-08,0.1442352136752137,0
111,15,0.0943080357142857,0.1110449007638374,5.0660782212293205e-09,0.0179043711843711,0
112,14,0.1277043269230769,0.1589932312976412,1.3633876501373064e-08,0.0210051282051282,0
113,13,0.1253255208333333,0.1449657244748398,5.4147972502267955e-09,0.0119029059829059,0
114,2,0.74609375,0.0,1.1672352060174005e-08,0.0154037606837606,0
115,2,0.95703125,0.0,4.510394154922543e-09,0.0114027838827838,0
116,6,0.34765625,0.3481343271865402,1.4136306914250193e-08,0.0167040781440781,0
117,9,0.12353515625,0.1499198381485365,6.474320026059952e-09,0.0105025641025641,0
118,8,0.1646205357142857,0.1357575999958479,5.961577258423641e-09,0.0146035653235653,0
119,8,0.1953125,0.2698101235872712,3.822014633379102e-08,0.0201049084249084,0
120,7,0.2024739583333333,0.2440225408874239,5.108716193016217e-08,0.0165040293040293,0
121,11,0.13515625,0.1776480731407605,1.840276439687068e-08,0.0156038095238095,0
122,10,0.1115451388888889,0.1301446603576142,3.5492902225746203e-09,0.0101024664224664,0
123,4,0.4973958333333333,0.3424800959215449,1.583000434394665e-08,0.0079019291819291,0
124,6,0.33671875,0.5059424702504476,1.1407510358919755e-08,0.0085020757020757,0
125,14,0.1508413461538461,0.1733813095313981,6.7751477560328865e-09,0.0745181929181929,0
126,7,0.2408854166666666,0.2803231496877632,1.2003225361170932e-08,0.0455111111111111,0
127,15,0.134765625,0.2407691311582408,9.588141602760709e-09,0.0263064224664224,0
128,14,0.1003605769230769,0.1146088958620789,2.1327991991092957e-08,0.0334081562881562,0
129,7,0.115234375,0.0760047579162742,1.2522784349022045e-08,0.0189046153846153,0
130,5,0.2373046875,0.2389906033380532,5.676263192105682e-09,0.0083020268620268,0
131,6,0.32109375,0.396613471901485,6.6716123872502655e-09,0.0085020757020757,0
132,11,0.163671875,0.1192455992456456,3.3344153919717675e-09,0.0140034188034188,0
133,9,0.1708984375,0.1504508554309424,1.5559910420309914e-08,0.0130031746031746,0
134,6,0.340625,0.2442128018309544,1.8904196464328392e-08,0.0109026617826617,0
135,6,0.34765625,0.2394884889261381,8.641706434347516e-09,0.0125030525030525,0
136,4,0.5572916666666666,0.0327338674218138,6.236870500446507e-09,0.0078019047619047,0
137,7,0.166015625,0.1470907588017336,7.509253849708576e-09,0.0071017338217338,0
138,3,0.4453125,0.03515625,8.840883059851982e-09,0.0085020757020757,0
139,4,0.3294270833333333,0.3321665369809706,7.021421876024956e-09,0.0070017094017094,0
140,7,0.1712239583333333,0.1402341332015866,8.51906194920303e-09,0.0086021001221001,0
141,10,0.1883680555555555,0.2182439099921225,3.597857275169545e-09,0.0075018315018315,0
142,4,0.2252604166666666,0.1552812852882275,3.356513215493297e-09,0.009302271062271,0
143,12,0.1139914772727272,0.1344816794370508,2.7982883101945032e-09,0.0305074481074481,0
144,14,0.0796274038461538,0.1174130287922044,9.565162218733646e-09,0.01810442002442,0
145,15,0.0848214285714285,0.1020808861357199,7.805604595004776e-09,0.0177043223443223,0
146,8,0.2170758928571428,0.1176860144920173,4.0631631460386035e-09,0.0102024908424908,0
147,7,0.24609375,0.0816895163612402,9.33608865935016e-09,0.0085020757020757,0
148,3,0.376953125,0.197265625,2.162647151658713e-08,0.0157038339438339,0
149,13,0.1028645833333333,0.0974259437079183,7.782201857293432e-09,0.0147035897435897,0
150,9,0.2177734375,0.1843376509774145,6.295334356588076e-09,0.0137033455433455,0
151,3,0.552734375,0.123046875,1.4559940793344235e-08,0.0091022222222222,0
152,10,0.1896701388888889,0.2100685476909234,2.6290803881477533e-09,0.0132032234432234,0
153,18,0.1119025735294117,0.1343307814054207,4.820297164689621e-09,0.0201049084249084,0
154,8,0.1556919642857142,0.2092299080352856,1.0339730395774352e-08,0.0144035164835164,0
155,5,0.2001953125,0.2405656221127209,6.425664431891538e-09,0.0092022466422466,0
156,7,0.3014322916666667,0.1542584120484747,9.151122940958104e-09,0.0100024420024419,0
157,8,0.2483258928571428,0.1936408051002485,4.809625833917557e-09,0.0078019047619047,0
158,4,0.3658854166666667,0.310971740507232,7.568421890863511e-09,0.0085020757020757,0
159,6,0.24765625,0.2374871501458026,8.30990766224855e-09,0.0110026862026862,0
160,9,0.2265625,0.2114071738708564,4.650612513249875e-09,0.0084020512820512,0
161,5,0.2060546875,0.1889061651868606,1.834050549837237e-09,0.0109026617826617,0
162,4,0.2799479166666667,0.1618254395120368,5.519521814005846e-09,0.0102024908424908,0
163,8,0.24609375,0.2397177498838477,2.588555330601175e-09,0.006201514041514,0
164,2,0.5,0.0,2.683219430523688e-09,0.0060014652014652,0
165,6,0.2640625,0.1474183765151923,8.602836831505558e-09,0.0120029304029304,0
166,10,0.1614583333333333,0.224653716939476,4.440374717578243e-09,0.0301073504273504,0
167,6,0.23671875,0.1429623461680557,9.307392312612092e-09,0.0118028815628815,0
168,4,0.16015625,0.1464713535879115,2.684121353861509e-09,0.0057013919413919,0
169,7,0.2649739583333333,0.2186385582326464,1.2835608337954951e-09,0.0076018559218559,0
170,7,0.15234375,0.1384378527083543,8.806213487716752e-09,0.0129031501831501,0
171,10,0.2152777777777778,0.1821096975362059,7.862354549534037e-09,0.016203956043956,0
172,8,0.2466517857142857,0.2266724311062043,1.6617879542787965e-08,0.015003663003663,0
173,6,0.30625,0.1618074183249952,5.74892309537227e-08,0.0157038339438339,0
174,7,0.3274739583333333,0.2514951290588372,7.639619344203821e-09,0.0149036385836385,0
175,14,0.1529447115384615,0.1439644727150539,7.501566107725962e-09,0.0357087179487179,0
176,15,0.1350446428571428,0.1838234356242258,1.0704116708834256e-08,0.0206050305250305,0
177,13,0.1634114583333333,0.2033992122802018,2.982594698759133e-09,0.0144035164835164,0
178,7,0.2877604166666667,0.1593071155126204,1.2913620462429985e-08,0.0137033455433455,0
179,10,0.2196180555555555,0.3253842305970268,2.638745541910606e-09,0.012403028083028,0
180,12,0.1509232954545454,0.1969552557215153,5.954715785852747e-09,0.0144035164835164,0
181,11,0.188671875,0.1233292890005882,1.096015633211289e-08,0.0119029059829059,0
182,6,0.28359375,0.1793066616337775,5.919903675056205e-09,0.0089021733821733,0
183,8,0.2310267857142857,0.1461797960207509,1.104602514380588e-08,0.0180043956043956,0
184,3,0.693359375,0.337890625,1.688582837196762e-08,0.024305934065934,0
185,11,0.161328125,0.1683956239978955,2.01187726491813e-08,0.0264064468864468,0
186,13,0.150390625,0.1438743164329077,1.4929145217148878e-08,0.0228055677655677,0
187,13,0.1451822916666666,0.1417851569614817,7.5344982642616e-09,0.0192046886446886,0
188,14,0.1313100961538461,0.2688424800245228,1.0395951454765556e-08,0.020004884004884,0
189,16,0.0981770833333333,0.1866673496778798,5.857505057105846e-09,0.0216052747252747,0
190,7,0.1315104166666666,0.1134756473775014,7.138039028035879e-09,0.0219053479853479,0
191,7,0.2936197916666667,0.1673987522594762,5.609937080210946e-09,0.009302271062271,0
192,9,0.1806640625,0.1404315889996436,4.846352573327161e-09,0.0104025396825396,0
193,10,0.2052951388888889,0.2821654607607651,2.597148826109449e-09,0.0067016361416361,0
194,7,0.2467447916666666,0.23212260436232,2.759280575998753e-09,0.008101978021978,0
195,13,0.1142578125,0.1897725038314276,2.1601098094529013e-08,0.029307155067155,0
196,9,0.22998046875,0.2655204118256623,2.16646468619225e-08,0.0304074236874236,0
197,6,0.28125,0.2111399491451108,4.133905817422301e-09,0.0154037606837606,0
198,7,0.26953125,0.2074484789514515,1.663040867888767e-08,0.0155037851037851,0
199,11,0.18125,0.3004269422942123,4.3127193817684324e-09,0.0316077167277167,0
200,8,0.234375,0.3259654701394218,9.967867019116161e-09,0.0148036141636141,0
201,6,0.31953125,0.2632638625564188,8.278555513811924e-09,0.0102024908424908,0
202,8,0.2684151785714285,0.2266078530433259,7.005777782157132e-09,0.0079019291819291,0
203,7,0.2662760416666667,0.2291120984392982,5.534873425831816e-09,0.0166040537240537,0
204,21,0.0974609375,0.1500908894152114,5.701645206316966e-09,0.0233056898656898,0
205,38,0.0518369932432432,0.0856233154595883,3.0837428099390093e-09,0.0283069108669108,0
206,16,0.11171875,0.1381715961185884,1.162730055861924e-09,0.0218053235653235,0
207,11,0.112109375,0.1555653947412972,9.708337380741798e-10,0.0156038095238095,0
