epoch,spike_count,isi_mean,isi_std,v_var,dvdt_max,label
0,1,0.0,0.0,4.0342204600446356e-10,0.0028006837606837,0
1,0,0.0,0.0,2.9143590673037787e-10,0.0033008058608058,0
2,0,0.0,0.0,6.40985274095393e-10,0.0033008058608058,0
3,2,0.05078125,0.0,6.626414531405372e-10,0.0026006349206349,0
4,2,0.3203125,0.0,5.712869039792116e-10,0.0030007326007326,0
5,1,0.0,0.0,3.503711124146678e-10,0.0026006349206349,0
6,2,1.24609375,0.0,5.41579325921416e-10,0.0042010256410256,0
7,1,0.0,0.0,3.901007004544092e-10,0.0046011233211233,0
8,1,0.0,0.0,4.5314135677145054e-10,0.0030007326007326,0
9,0,0.0,0.0,2.7025933918247327e-10,0.0029007081807081,0
10,2,0.0546875,0.0,4.7221987356059e-10,0.0029007081807081,0
11,2,0.65625,0.0,7.853792558005011e-10,0.0037009035409035,0
12,2,0.02734375,0.0,4.1199591769646717e-10,0.003100757020757,0
13,0,0.0,0.0,3.08661346962629e-10,0.0030007326007326,0
14,3,0.078125,0.03515625,5.021800238833206e-10,0.0028006837606837,0
15,2,0.03125,0.0,3.925968391684967e-10,0.0030007326007326,0
16,1,0.0,0.0,4.505149281934996e-10,0.0033008058608058,0
17,0,0.0,0.0,4.6507190154168166e-10,0.0033008058608058,0
18,0,0.0,0.0,4.740514109161085e-10,0.0030007326007326,0
19,4,0.4908854166666667,0.554011594256998,6.370879534355381e-10,0.003100757020757,0
20,0,0.0,0.0,4.548171399490652e-10,0.0027006593406593,0
21,2,0.26171875,0.0,4.1352609200594537e-10,0.0039009523809523,0
22,2,1.86328125,0.0,5.272028006016673e-10,0.0030007326007326,0
23,0,0.0,0.0,6.551544527176967e-10,0.0035008547008547,0
24,4,0.0481770833333333,0.016053161466065,6.032495827267461e-10,0.003100757020757,0
25,0,0.0,0.0,2.627869076830272e-10,0.0032007814407814,0
26,0,0.0,0.0,4.568615715722515e-10,0.0036008791208791,0
27,1,0.0,0.0,4.404725006373357e-10,0.0035008547008547,0
28,1,0.0,0.0,4.4751407123774336e-10,0.0035008547008547,0
29,0,0.0,0.0,3.311422189684552e-10,0.0035008547008546,0
30,1,0.0,0.0,3.1957520951482715e-10,0.0033008058608058,0
31,1,0.0,0.0,4.803557399496614e-10,0.0041010012210012,0
32,2,1.48828125,0.0,5.146627667818716e-10,0.0047011477411477,0
33,0,0.0,0.0,4.4376366684631336e-10,0.0027006593406593,0
34,0,0.0,0.0,4.701440969426888e-10,0.0035008547008547,0
35,1,0.0,0.0,6.080839430885217e-10,0.0049011965811965,0
36,2,0.171875,0.0,5.163500859471556e-10,0.005001221001221,0
37,2,0.75390625,0.0,6.190501534823879e-10,0.0041010012210012,0
38,4,0.2135416666666666,0.1434302565648681,5.958055756819493e-10,0.0041010012210012,0
39,0,0.0,0.0,3.977626619009975e-10,0.0046011233211233,0
40,1,0.0,0.0,3.9609995214390816e-10,0.0038009279609279,0
41,0,0.0,0.0,4.1550859536779856e-10,0.0034008302808302,0
42,1,0.0,0.0,6.428552210660725e-10,0.0047011477411477,0
43,1,0.0,0.0,3.740701955502779e-10,0.0038009279609279,0
44,0,0.0,0.0,2.8352929545695113e-10,0.0039009523809523,0
45,0,0.0,0.0,2.0766554471339267e-10,0.00430105006105,0
46,0,0.0,0.0,1.8006001532214902e-10,0.0035008547008547,0
47,2,0.01171875,0.0,7.99716960940633e-10,0.0045010989010989,1
48,4,0.1705729166666666,0.1696809934551615,6.250073330888349e-10,0.005001221001221,1
49,0,0.0,0.0,3.085381281251817e-10,0.0054013186813186,1
50,0,0.0,0.0,4.0618157724957167e-10,0.0072017582417582,1
51,2,0.54296875,0.0,3.684434399650174e-10,0.0088021489621489,1
52,7,0.3014322916666667,0.3152258771916713,1.176374622793178e-09,0.0104025396825396,1
53,18,0.1020220588235294,0.0710222849152628,2.779492555260927e-09,0.0225054945054945,1
54,20,0.0984786184210526,0.086408872350418,2.4661358120664437e-09,0.0167040781440781,1
55,15,0.134765625,0.1145894102656675,3.866479267578168e-09,0.0256062515262515,1
56,15,0.1124441964285714,0.1178661392543456,4.320981382876128e-09,0.0227055433455433,1
57,7,0.1647135416666666,0.1850069813370462,6.863710611319642e-09,0.0142034676434676,1
58,13,0.1461588541666666,0.1121583436595918,5.495465872321698e-09,0.0086021001221001,1
59,8,0.2176339285714285,0.1441267004397714,9.173736376947228e-09,0.0109026617826617,1
60,10,0.2000868055555555,0.1607509050282445,7.568739926902989e-09,0.0116028327228327,1
61,6,0.16640625,0.2734776756199672,1.563187129408798e-09,0.0113027594627594,1
62,9,0.16748046875,0.152211449714515,7.664299541281282e-09,0.011202735042735,0
63,1,0.0,0.0,1.154175593095007e-09,0.0086021001221001,0
64,3,0.712890625,0.552734375,3.795406700374649e-09,0.0056013675213675,0
65,3,0.37109375,0.1015625,3.0856531960526926e-09,0.0068016605616605,0
66,6,0.34296875,0.2156504740387208,3.7744835506797504e-09,0.0053012942612942,0
67,4,0.1575520833333333,0.151970473963192,6.71029078818685e-10,0.0065015873015873,0
68,1,0.0,0.0,6.39677987367147e-10,0.0047011477411477,0
69,4,0.4192708333333333,0.304993391677613,2.8292003218871918e-09,0.0047011477411477,0
70,2,1.59765625,0.0,5.782744145968161e-10,0.0035008547008547,0
71,1,0.0,0.0,3.351938408156929e-10,0.0027006593406593,0
72,1,0.0,0.0,5.887891415263782e-10,0.0033008058608058,0
73,4,0.3294270833333333,0.3858079728098949,9.29009939363648e-10,0.003100757020757,0
74,2,0.0078125,0.0,5.686144333637466e-10,0.0030007326007326,0
75,1,0.0,0.0,4.5628242993312815e-10,0.0029007081807081,0
76,2,0.109375,0.0,6.808274243499172e-10,0.0037009035409035,0
77,1,0.0,0.0,6.636760283981552e-10,0.0030007326007326,0
78,3,0.29296875,0.23046875,7.250051434117367e-10,0.0047011477411477,0
79,5,0.4375,0.3552111016815388,6.805952906241937e-10,0.0038009279609279,0
80,1,0.0,0.0,5.712910573773669e-10,0.003100757020757,0
81,1,0.0,0.0,3.96120989350156e-10,0.0029007081807081,0
82,3,0.02734375,0.0078125,4.460955145536189e-10,0.0033008058608058,0
83,4,0.328125,0.4201474079427857,6.6937966727344e-10,0.0064015628815628,0
84,4,0.0221354166666666,0.0092071195466998,5.68737223001188e-10,0.005001221001221,0
85,5,0.4130859375,0.3232333363591799,1.1420463450282587e-09,0.0028006837606837,0
86,2,1.10546875,0.0,7.07083295596345e-10,0.0029007081807081,0
87,1,0.0,0.0,1.0597587455703296e-09,0.0030007326007326,0
88,2,0.45703125,0.0,5.363249627801482e-10,0.0030007326007326,0
89,1,0.0,0.0,4.2831545473629947e-10,0.0026006349206349,0
90,1,0.0,0.0,6.002145976733887e-10,0.0038009279609279,0
91,1,0.0,0.0,8.293065212264502e-10,0.0030007326007326,0
92,0,0.0,0.0,2.6500829316906456e-10,0.0026006349206349,0
93,0,0.0,0.0,1.846566786642336e-10,0.0028006837606837,0
94,3,0.0390625,0.00390625,4.917652859960552e-10,0.0033008058608058,0
95,6,0.33125,0.5529042638649118,6.407781370478828e-10,0.006201514041514,0
96,6,0.21484375,0.3117079807036949,1.0745201998178184e-09,0.0077018803418803,0
97,2,0.01953125,0.0,5.748745169432555e-10,0.003100757020757,0
98,0,0.0,0.0,3.720839371251459e-10,0.003100757020757,0
99,1,0.0,0.0,5.914902293579606e-10,0.0027006593406593,0
100,2,0.6640625,0.0,6.517057938669658e-09,0.0042010256410256,0
101,4,0.4609375,0.1478538415582823,1.4072766775698606e-08,0.0045010989010988,0
102,4,0.1692708333333333,0.0929508765498684,5.692322600747508e-10,0.0032007814407814,0
103,2,0.078125,0.0,8.639024089802476e-10,0.0033008058608058,0
104,2,0.1328125,0.0,7.439854922012087e-10,0.0034008302808302,0
105,3,0.61328125,0.5390625,2.622748303209899e-09,0.0035008547008547,0
106,10,0.1349826388888889,0.1309757477874726,5.886022316210615e-10,0.005001221001221,0
107,1,0.0,0.0,5.178416887451342e-10,0.0042010256410256,0
108,2,1.4296875,0.0,4.977804850572708e-10,0.0047011477411477,0
109,1,0.0,0.0,4.2593118522748775e-10,0.006201514041514,0
110,1,0.0,0.0,6.659590748418586e-10,0.0048011721611721,0
111,1,0.0,0.0,6.822835182725293e-10,0.0037009035409035,0
112,2,0.94921875,0.0,3.5792804506746806e-10,0.005001221001221,0
113,3,0.126953125,0.095703125,6.91275895494073e-10,0.0045010989010989,0
114,3,0.19140625,0.16796875,2.9993812764531623e-10,0.0083020268620268,0
115,1,0.0,0.0,6.683728980031635e-10,0.0047011477411477,0
116,3,0.251953125,0.123046875,1.1563641980666362e-09,0.0044010744810744,0
117,4,0.2005208333333333,0.2697733162195572,7.18779637512467e-10,0.0041010012210012,0
118,1,0.0,0.0,4.2631292805857823e-10,0.003100757020757,0
119,6,0.3109375,0.1659048343554219,2.306057442940741e-09,0.0051012454212454,0
120,4,0.19140625,0.1032019126064289,1.092385877756757e-09,0.0064015628815628,0
121,2,0.40234375,0.0,7.212394060393715e-10,0.00430105006105,0
122,3,0.728515625,0.623046875,8.518315618146775e-10,0.0037009035409035,0
123,8,0.2377232142857142,0.1507171717362896,1.6066878492302027e-09,0.009302271062271,0
124,4,0.5768229166666666,0.5471570453245246,7.386630068077525e-10,0.00430105006105,0
125,2,0.06640625,0.0,7.832157220492841e-10,0.005001221001221,0
126,4,0.5833333333333334,0.410364943599918,6.415661371934265e-10,0.0038009279609279,0
127,1,0.0,0.0,4.726156227544162e-10,0.0034008302808302,0
128,6,0.20703125,0.3128025878799199,9.946728924078395e-10,0.0047011477411477,0
129,2,0.4296875,0.0,1.0294003419017724e-09,0.0032007814407814,0
130,1,0.0,0.0,5.872197067724195e-10,0.0046011233211233,0
131,5,0.3515625,0.1451633138754847,9.866651361056696e-10,0.0046011233211233,0
132,5,0.3515625,0.2697151772805319,1.2818190312710112e-09,0.005001221001221,0
133,2,1.0078125,0.0,7.54053841807104e-10,0.0039009523809523,0
134,5,0.3857421875,0.3560303663525581,9.37951096194285e-10,0.0038009279609279,0
135,4,0.1966145833333333,0.2533213080513505,7.802865304296166e-10,0.0038009279609279,0
136,5,0.3876953125,0.250082002542377,9.25436274526247e-10,0.0042010256410256,0
137,5,0.2158203125,0.1361140365459206,1.0999883620991679e-09,0.0041010012210012,0
138,3,0.634765625,0.544921875,7.62371132843889e-10,0.0040009768009768,0
139,3,0.5859375,0.04296875,1.0726238317140903e-09,0.0034008302808302,0
140,4,0.3802083333333333,0.2890683651807369,1.127907224383014e-09,0.0053012942612942,0
141,1,0.0,0.0,4.1506882143472105e-10,0.003100757020757,0
142,2,0.328125,0.0,7.75282962187724e-10,0.0032007814407814,0
143,2,0.9609375,0.0,6.280006007169469e-10,0.0037009035409035,0
144,0,0.0,0.0,4.388442287938624e-10,0.003100757020757,0
145,0,0.0,0.0,4.395121152504394e-10,0.0030007326007326,0
146,1,0.0,0.0,5.939642039973998e-10,0.0032007814407814,0
147,0,0.0,0.0,5.521616160366731e-10,0.0032007814407814,0
148,4,0.4583333333333333,0.2232000243460012,8.011324078173892e-10,0.0037009035409035,0
149,0,0.0,0.0,4.666487392677869e-10,0.0028006837606837,0
150,3,0.833984375,0.806640625,5.55118071465656e-10,0.0037009035409035,0
151,2,0.73828125,0.0,6.077102950743633e-10,0.0036008791208791,0
152,1,0.0,0.0,2.9175569276444956e-10,0.0033008058608058,0
153,1,0.0,0.0,5.031739975192356e-10,0.0032007814407814,0
154,1,0.0,0.0,6.019332682393581e-10,0.0032007814407814,0
155,1,0.0,0.0,4.835961295267613e-10,0.0032007814407814,0
156,1,0.0,0.0,5.315103846368154e-10,0.0037009035409035,0
157,2,1.765625,0.0,7.917874529825079e-10,0.0072017582417582,0
158,2,0.078125,0.0,7.840828918338647e-10,0.0045010989010989,0
159,0,0.0,0.0,3.3308565231785235e-10,0.0029007081807081,0
160,1,0.0,0.0,7.425231978817714e-10,0.0044010744810744,0
161,5,0.076171875,0.1071374074367381,6.039803204867306e-10,0.0033008058608058,0
162,3,0.3125,0.12109375,7.50855015329603e-10,0.0034008302808302,0
163,4,0.5299479166666666,0.6247585254006254,8.270243139648474e-10,0.0045010989010989,0
164,3,0.48046875,0.453125,7.161189346643214e-10,0.0037009035409035,0
165,2,0.171875,0.0,6.8389115066227e-10,0.003100757020757,0
166,2,0.765625,0.0,5.754214406286291e-10,0.0051012454212454,0
167,3,0.34765625,0.08984375,6.455867657919511e-10,0.0033008058608058,0
168,0,0.0,0.0,3.316469069273556e-10,0.0035008547008547,0
169,5,0.443359375,0.2918141310158692,7.608244957732708e-10,0.0035008547008547,0
170,2,0.046875,0.0,4.0637192075493345e-10,0.0033008058608058,0
171,1,0.0,0.0,5.739836893282404e-10,0.0029007081807081,0
172,1,0.0,0.0,7.237573069990652e-10,0.0029007081807081,0
173,1,0.0,0.0,3.902425728948165e-10,0.0036008791208791,0
174,0,0.0,0.0,3.1652863082006845e-10,0.0029007081807081,0
175,1,0.0,0.0,4.151251992140271e-10,0.0029007081807081,0
176,4,0.41015625,0.416389882026649,1.1523496999816254e-09,0.0034008302808302,0
177,3,0.40234375,0.35546875,9.973676144520926e-10,0.0036008791208791,0
178,2,1.7265625,0.0,6.88426475092283e-10,0.0033008058608058,0
179,0,0.0,0.0,2.0832063262380336e-10,0.0025006105006105,0
