epoch,spike_count,isi_mean,isi_std,v_var,dvdt_max,label
0,46,0.03984375,0.04451982675121651,1.591983619514812e-09,0.04181020757020757,0
1,54,0.03397700471698113,0.02031285300032837,4.597278780533416e-09,0.08622105006105005,0
2,75,0.026657516891891893,0.012105766342410782,7.419487841398613e-09,0.10842647130647132,0
3,78,0.0255174512987013,0.02280831969654786,6.437290321529389e-09,0.1234301343101343,0
4,55,0.03349247685185185,0.02337232754762942,4.078461413020994e-09,0.07681875457875458,0
5,15,0.09402901785714286,0.11433912119254941,1.3734123606433586e-09,0.020905103785103782,0
6,63,0.03131300403225806,0.025953761475959358,3.750740380492269e-09,0.05501343101343101,0
7,64,0.031374007936507936,0.01505611606491709,4.062585294911302e-09,0.06531594627594628,0
8,65,0.03009033203125,0.026228291640609618,3.61202963348253e-09,0.05331301587301587,0
9,66,0.030348557692307692,0.015333354353573404,3.94101519987652e-09,0.054113211233211236,0
10,74,0.026701626712328768,0.013957670575004558,5.270737094113067e-09,0.08772141636141637,0
11,24,0.08237092391304347,0.20308225225444015,2.0249304684343603e-09,0.055013431013431015,0
12,20,0.0884046052631579,0.1347706039693081,1.4399526712942464e-09,0.02350573870573871,0
13,10,0.15234375,0.2999091116662124,1.43730024961853e-09,0.015603809523809523,0
14,9,0.04296875,0.02789620479899551,1.2722966473667595e-09,0.0160039072039072,0
15,23,0.07297585227272728,0.14399463864969422,2.8477755862371246e-09,0.033408156288156285,0
16,23,0.060014204545454544,0.11189235665865929,3.657775832226381e-09,0.06311540903540903,0
17,10,0.0724826388888889,0.10463940760091768,6.700559788038324e-09,0.019904859584859585,0
18,13,0.14225260416666666,0.2233317281181381,1.5219224921162305e-09,0.023605763125763124,0
19,11,0.19140625,0.3036390213286782,2.1975616542022795e-09,0.019404737484737485,0
20,25,0.06949869791666667,0.11514042762144341,1.867226543806214e-09,0.035408644688644686,0
21,36,0.04877232142857143,0.09678122003765526,2.777953844122571e-09,0.04621128205128205,0
22,34,0.049005681818181816,0.13360077908908083,3.165069021766881e-09,0.058114188034188025,0
